timestamp,temperature,sys_load_1,cpu_percent,fan_rpm
2018-05-10 07:17:35.900277,33,0.02,0.0123,636.0
2018-05-10 07:18:35.904247,32,0.01,0.005,646.0
2018-05-10 07:19:35.907965,33,0.0,0.009899999999999999,655.0
2018-05-10 07:20:35.911779,33,0.06,0.0075,645.0
2018-05-10 07:21:35.915507,34,0.02,0.0209,672.0
2018-05-10 07:22:35.919242,35,0.04,0.0088,645.0
2018-05-10 07:23:35.923066,32,0.01,0.0075,645.0
2018-05-10 07:24:35.926801,33,0.0,0.0088,660.0
2018-05-10 07:25:35.930338,33,0.16,0.0038,647.0
2018-05-10 07:26:35.934218,33,0.21,0.0138,646.0
2018-05-10 07:27:35.938282,32,0.19,0.01,645.0
2018-05-10 07:28:35.942194,34,0.11,0.01,642.0
2018-05-10 07:29:35.945910,34,0.08,0.0138,646.0
2018-05-10 07:30:35.949662,33,0.30000000000000004,0.0062,641.0
2018-05-10 07:31:35.953409,33,0.29,0.011200000000000002,668.0
2018-05-10 07:32:35.957242,33,0.18,0.005,651.0
2018-05-10 07:33:35.961020,35,0.13,0.0088,666.0
2018-05-10 07:34:35.965655,35,0.05,0.0136,655.0
2018-05-10 07:35:35.969521,34,0.1,0.0075,647.0
2018-05-10 07:36:35.973515,32,0.04,0.0184,640.0
2018-05-10 07:37:35.977507,33,0.09,0.0012,648.0
2018-05-10 07:38:35.981298,32,0.03,0.0124,637.0
2018-05-10 07:39:35.985010,33,0.01,0.011200000000000002,644.0
2018-05-10 07:40:35.989086,33,0.19,0.0148,638.0
2018-05-10 07:41:35.993056,34,0.07,0.0124,667.0
2018-05-10 07:42:35.997147,32,0.15,0.01,632.0
2018-05-10 07:43:36.001062,33,0.12,0.011200000000000002,649.0
2018-05-10 07:44:36.004835,33,0.11,0.0062,643.0
2018-05-10 07:45:36.008890,34,0.12,0.0088,645.0
2018-05-10 07:46:36.012842,33,0.1,0.005,649.0
2018-05-10 07:47:36.016949,33,0.04,0.0088,652.0
2018-05-10 07:48:36.021024,33,0.11,0.009899999999999999,639.0
2018-05-10 07:49:36.025055,33,0.08,0.0111,641.0
2018-05-10 07:50:36.029029,33,0.03,0.0088,656.0
2018-05-10 07:51:36.033100,33,0.24,0.0062,675.0
2018-05-10 07:52:36.037250,34,0.29,0.009899999999999999,655.0
2018-05-10 07:53:36.041458,33,0.24,0.0075,656.0
2018-05-10 07:54:36.045640,34,0.09,0.0038,658.0
2018-05-10 07:55:36.049770,33,0.08,0.0088,651.0
2018-05-10 07:56:36.053982,32,0.4,0.0149,647.0
2018-05-10 07:57:36.058122,35,0.42,0.0088,656.0
2018-05-10 07:58:36.062313,33,0.32,0.0075,652.0
2018-05-10 07:59:36.066313,34,0.45,0.0453,630.0
2018-05-10 08:00:36.070477,35,0.6000000000000001,0.0509,649.0
2018-05-10 08:01:36.073985,35,1.33,0.061200000000000004,662.0
2018-05-10 08:02:36.078000,37,1.67,0.0361,632.0
2018-05-10 08:03:36.081926,37,1.37,0.153,649.0
2018-05-10 08:04:36.086277,35,0.72,0.0319,660.0
2018-05-10 08:05:36.090204,34,1.06,0.020099999999999996,650.0
2018-05-10 08:06:36.094430,37,0.68,0.1366,671.0
2018-05-10 08:07:36.098607,36,1.03,0.060899999999999996,666.0
2018-05-10 08:08:36.102504,46,1.04,0.2693,693.0
2018-05-10 08:09:36.106402,37,0.81,0.10039999999999999,664.0
2018-05-10 08:10:36.110309,46,1.11,0.3201,727.0
2018-05-10 08:11:36.114671,37,0.49,0.0401,689.0
2018-05-10 08:12:36.118680,36,0.53,0.0495,661.0
2018-05-10 08:13:36.122947,36,0.8300000000000001,0.0519,662.0
2018-05-10 08:14:36.127020,37,0.84,0.0479,667.0
2018-05-10 08:15:36.131163,36,0.58,0.0604,685.0
2018-05-10 08:16:36.135048,36,0.63,0.011200000000000002,662.0
2018-05-10 08:17:36.139298,36,0.73,0.0124,658.0
2018-05-10 08:18:36.144011,36,0.42,0.0111,662.0
2018-05-10 08:19:36.148295,35,0.27,0.015,666.0
2018-05-10 08:20:36.152612,34,0.22,0.0134,657.0
2018-05-10 08:21:36.156707,37,0.17,0.0062,687.0
2018-05-10 08:22:36.160801,35,0.18,0.0111,658.0
2018-05-10 08:23:36.164843,33,0.06,0.0088,651.0
2018-05-10 08:24:36.168878,34,0.05,0.0125,660.0
2018-05-10 08:25:36.173077,33,0.08,0.0062,654.0
2018-05-10 08:26:36.177230,34,0.08,0.0075,665.0
2018-05-10 08:27:36.181487,34,0.11,0.0501,649.0
2018-05-10 08:28:36.185685,34,0.11,0.0088,656.0
2018-05-10 08:29:36.189663,35,0.25,0.0088,653.0
2018-05-10 08:30:36.193799,34,0.09,0.011200000000000002,652.0
2018-05-10 08:31:36.197931,34,0.08,0.0062,661.0
2018-05-10 08:32:36.201913,34,0.37,0.08,657.0
2018-05-10 08:33:36.206071,34,0.68,0.0062,666.0
2018-05-10 08:34:36.210817,35,0.54,0.0097,654.0
2018-05-10 08:35:36.214898,35,0.2,0.0075,653.0
2018-05-10 08:36:36.219128,34,0.07,0.0075,646.0
2018-05-10 08:37:36.223365,33,0.08,0.0088,651.0
2018-05-10 08:38:36.227652,35,0.03,0.01,652.0
2018-05-10 08:39:36.231804,33,0.08,0.0038,657.0
2018-05-10 08:40:36.235933,33,0.03,0.0124,650.0
2018-05-10 08:41:36.240172,33,0.01,0.0062,671.0
2018-05-10 08:42:36.244267,33,0.0,0.01,651.0
2018-05-10 08:43:36.248446,33,0.1,0.01,647.0
2018-05-10 08:44:36.252707,33,0.8300000000000001,0.0088,634.0
2018-05-10 08:45:36.256737,33,0.9400000000000001,0.0075,648.0
2018-05-10 08:46:36.260828,34,0.98,0.01,656.0
2018-05-10 08:47:36.264866,34,1.13,0.0086,645.0
2018-05-10 08:48:36.269009,35,1.03,0.0075,647.0
2018-05-10 08:49:36.273110,33,0.6900000000000001,0.011200000000000002,639.0
2018-05-10 08:50:36.277345,34,0.36,0.0075,645.0
2018-05-10 08:51:36.281445,33,0.13,0.005,670.0
2018-05-10 08:52:36.285562,34,0.14,0.0075,655.0
2018-05-10 08:53:36.289696,34,0.17,0.005,644.0
2018-05-10 08:54:36.293892,34,0.1,0.0062,637.0
2018-05-10 08:55:36.298158,33,0.31,0.0161,649.0
2018-05-10 08:56:36.302353,34,0.16,0.005,647.0
2018-05-10 08:57:36.306522,32,0.24,0.0088,654.0
2018-05-10 08:58:36.310657,33,0.33,0.0088,653.0
2018-05-10 08:59:36.314783,33,0.2,0.0148,646.0
2018-05-10 09:00:36.318949,33,0.07,0.0138,649.0
2018-05-10 09:01:36.323080,33,0.02,0.0074,666.0
2018-05-10 09:02:36.327233,33,0.01,0.0062,639.0
2018-05-10 09:03:36.331418,34,0.06,0.0062,655.0
2018-05-10 09:04:36.335418,33,0.19,0.0062,641.0
2018-05-10 09:05:36.339466,34,0.13,0.0062,648.0
2018-05-10 09:06:36.343638,32,0.05,0.01,646.0
2018-05-10 09:07:36.347676,33,0.02,0.0086,643.0
2018-05-10 09:08:36.351713,33,0.04,0.0062,650.0
2018-05-10 09:09:36.355815,33,0.01,0.0088,637.0
2018-05-10 09:10:36.359976,32,0.05,0.0075,639.0
2018-05-10 09:11:36.364099,32,0.02,0.0148,661.0
2018-05-10 09:12:36.368237,34,0.08,0.0038,642.0
2018-05-10 09:13:36.372371,32,0.19,0.0062,651.0
2018-05-10 09:14:36.376530,33,0.52,0.0060999999999999995,658.0
2018-05-10 09:15:36.380581,33,0.26,0.0088,639.0
2018-05-10 09:16:36.384766,32,0.28,0.0088,642.0
2018-05-10 09:17:36.389017,33,0.14,0.0062,633.0
2018-05-10 09:18:36.393234,34,0.05,0.0148,645.0
2018-05-10 09:19:36.397443,33,0.05,0.0062,655.0
2018-05-10 09:20:36.401566,33,0.11,0.0088,634.0
2018-05-10 09:21:36.405672,34,0.04,0.0123,667.0
2018-05-10 09:22:36.410050,32,0.05,0.0038,635.0
2018-05-10 09:23:36.414106,33,0.08,0.0075,645.0
2018-05-10 09:24:36.418296,34,0.03,0.0075,646.0
2018-05-10 09:25:36.422557,33,0.08,0.0038,633.0
2018-05-10 09:26:36.426849,33,0.12,0.0062,647.0
2018-05-10 09:27:36.430955,33,0.07,0.0125,641.0
2018-05-10 09:28:36.435140,35,0.25,0.009899999999999999,655.0
2018-05-10 09:29:36.439290,33,0.09,0.0038,637.0
2018-05-10 09:30:36.443493,32,0.03,0.0038,635.0
2018-05-10 09:31:36.447757,32,0.05,0.0075,686.0
2018-05-10 09:32:36.451938,33,0.1,0.0111,638.0
2018-05-10 09:33:36.456172,32,0.03,0.0038,641.0
2018-05-10 09:34:36.460426,32,0.01,0.009899999999999999,632.0
2018-05-10 09:35:36.464527,32,0.12,0.0025,637.0
2018-05-10 09:36:36.468713,32,0.16,0.0075,636.0
2018-05-10 09:37:36.472900,32,0.17,0.0060999999999999995,637.0
2018-05-10 09:38:36.477224,32,0.06,0.0075,641.0
2018-05-10 09:39:36.481489,33,0.02,0.0123,646.0
2018-05-10 09:40:36.485697,33,0.04,0.005,653.0
2018-05-10 09:41:36.489885,33,0.1,0.01,667.0
2018-05-10 09:42:36.494116,33,0.24,0.0075,650.0
2018-05-10 09:43:36.498334,33,0.09,0.005,654.0
2018-05-10 09:44:36.502548,33,0.1,0.0136,639.0
2018-05-10 09:45:36.506755,33,0.18,0.0088,646.0
2018-05-10 09:46:36.511073,33,0.1,0.0075,651.0
2018-05-10 09:47:36.515346,32,0.08,0.0062,641.0
2018-05-10 09:48:36.519564,33,0.08,0.0088,637.0
2018-05-10 09:49:36.523792,33,0.13,0.009899999999999999,650.0
2018-05-10 09:50:36.528234,33,0.05,0.0038,633.0
2018-05-10 09:51:36.532523,32,0.1,0.0062,660.0
2018-05-10 09:52:36.536694,33,0.03,0.0086,641.0
2018-05-10 09:53:36.540892,33,0.01,0.005,646.0
2018-05-10 09:54:36.545035,35,0.0,0.0075,654.0
2018-05-10 09:55:36.549235,32,0.21,0.0146,640.0
2018-05-10 09:56:36.553351,34,0.15,0.005,643.0
2018-05-10 09:57:36.557656,33,0.26,0.0075,645.0
2018-05-10 09:58:36.561868,33,0.23,0.0121,657.0
2018-05-10 09:59:36.566225,33,0.13,0.0088,649.0
2018-05-10 10:00:36.570455,35,0.1,0.0038,648.0
2018-05-10 10:01:36.574700,32,0.19,0.011200000000000002,685.0
2018-05-10 10:02:36.578908,33,0.19,0.0088,646.0
2018-05-10 10:03:36.583151,34,0.07,0.0075,653.0
2018-05-10 10:04:36.587287,33,0.07,0.0062,648.0
2018-05-10 10:05:36.591423,35,0.08,0.0062,643.0
2018-05-10 10:06:36.595593,33,0.35000000000000003,0.0086,637.0
2018-05-10 10:07:36.599838,33,0.17,0.0062,639.0
2018-05-10 10:08:36.604157,32,0.18,0.0097,634.0
2018-05-10 10:09:36.608464,33,0.11,0.0075,636.0
2018-05-10 10:10:36.612608,32,0.07,0.0062,637.0
2018-05-10 10:11:36.616821,33,0.02,0.011200000000000002,679.0
2018-05-10 10:12:36.621012,33,0.09,0.01,648.0
2018-05-10 10:13:36.625142,32,0.08,0.011000000000000001,637.0
2018-05-10 10:14:36.629224,32,0.03,0.0075,643.0
2018-05-10 10:15:36.633454,32,0.16,0.0088,642.0
2018-05-10 10:16:36.637860,32,0.11,0.011000000000000001,640.0
2018-05-10 10:17:36.642019,32,0.12,0.0088,646.0
2018-05-10 10:18:36.646222,33,0.36,0.0062,652.0
2018-05-10 10:19:36.650487,33,0.17,0.01,652.0
2018-05-10 10:20:36.654726,34,0.12,0.0038,651.0
2018-05-10 10:21:36.658835,33,0.04,0.0149,657.0
2018-05-10 10:22:36.663138,33,0.21,0.005,642.0
2018-05-10 10:23:36.667369,33,0.07,0.005,652.0
2018-05-10 10:24:36.671490,33,0.07,0.0149,647.0
2018-05-10 10:25:36.675625,33,0.02,0.0062,652.0
2018-05-10 10:26:36.679898,33,0.2,0.0038,639.0
2018-05-10 10:27:36.684086,34,0.2,0.0075,655.0
2018-05-10 10:28:36.688302,35,0.14,0.005,642.0
2018-05-10 10:29:36.692523,33,0.05,0.0075,648.0
2018-05-10 10:30:36.696526,33,0.02,0.0088,640.0
2018-05-10 10:31:36.700758,34,0.19,0.01,665.0
2018-05-10 10:32:36.705000,32,0.12,0.01,640.0
2018-05-10 10:33:36.709265,32,0.09,0.0075,650.0
2018-05-10 10:34:36.713430,34,0.03,0.0062,652.0
2018-05-10 10:35:36.717700,33,0.01,0.0088,634.0
2018-05-10 10:36:36.721983,33,0.0,0.0062,636.0
2018-05-10 10:37:36.726223,33,0.0,0.0088,645.0
2018-05-10 10:38:36.730443,34,0.56,0.0025,645.0
2018-05-10 10:39:36.734565,33,1.03,0.011000000000000001,634.0
2018-05-10 10:40:36.738640,33,1.01,0.0088,644.0
2018-05-10 10:41:36.742867,34,1.08,0.0038,669.0
2018-05-10 10:42:36.747092,33,0.87,0.0062,636.0
2018-05-10 10:43:36.751253,33,0.56,0.005,645.0
2018-05-10 10:44:36.755511,33,0.2,0.0075,651.0
2018-05-10 10:45:36.759791,32,0.15,0.0124,638.0
2018-05-10 10:46:36.763973,34,0.05,0.011200000000000002,637.0
2018-05-10 10:47:36.768175,33,0.02,0.01,643.0
2018-05-10 10:48:36.772243,32,0.13,0.0025,634.0
2018-05-10 10:49:36.776425,33,0.17,0.0075,639.0
2018-05-10 10:50:36.780676,33,0.13,0.011200000000000002,643.0
2018-05-10 10:51:36.784933,34,0.13,0.0062,663.0
2018-05-10 10:52:36.789202,34,0.12,0.0075,652.0
2018-05-10 10:53:36.793410,34,0.18,0.01,652.0
2018-05-10 10:54:36.797351,35,0.2,0.0038,648.0
2018-05-10 10:55:36.800964,35,0.07,0.011200000000000002,649.0
2018-05-10 10:56:36.804713,36,0.15,0.0062,643.0
2018-05-10 10:57:36.808239,35,0.05,0.0075,655.0
2018-05-10 10:58:36.811806,39,0.8300000000000001,0.0074,654.0
2018-05-10 10:59:36.815410,37,0.30000000000000004,0.0186,659.0
2018-05-10 11:00:36.818927,35,0.47000000000000003,0.0075,646.0
2018-05-10 11:01:36.822505,35,0.32,0.0186,662.0
2018-05-10 11:02:36.826069,34,0.12,0.0111,638.0
2018-05-10 11:03:36.829599,33,0.11,0.0125,636.0
2018-05-10 11:04:36.833127,35,0.07,0.0124,634.0
2018-05-10 11:05:36.836894,35,0.06,0.009899999999999999,644.0
2018-05-10 11:06:36.840480,34,0.13,0.016,633.0
2018-05-10 11:07:36.844070,34,0.13,0.011200000000000002,648.0
2018-05-10 11:08:36.847786,35,0.04,0.0196,646.0
2018-05-10 11:09:36.851474,34,0.11,0.016200000000000003,644.0
2018-05-10 11:10:36.855097,35,0.11,0.0086,643.0
2018-05-10 11:11:36.858729,35,0.04,0.0125,654.0
2018-05-10 11:12:36.862388,36,0.01,0.0088,645.0
2018-05-10 11:13:36.866063,34,0.0,0.0088,639.0
2018-05-10 11:14:36.869865,34,0.13,0.0111,649.0
2018-05-10 11:15:36.873663,39,0.14,0.011200000000000002,651.0
2018-05-10 11:16:36.877478,34,0.09,0.01,646.0
2018-05-10 11:17:36.881100,33,0.09,0.01,641.0
2018-05-10 11:18:36.884896,33,0.03,0.01,645.0
2018-05-10 11:19:36.888665,35,0.37,0.0088,643.0
2018-05-10 11:20:36.892146,33,0.17,0.0062,656.0
2018-05-10 11:21:36.895818,34,0.33,0.01,666.0
2018-05-10 11:22:36.899678,33,0.16,0.01,634.0
2018-05-10 11:23:36.903639,33,0.22,0.0161,648.0
2018-05-10 11:24:36.907381,33,0.08,0.011200000000000002,649.0
2018-05-10 11:25:36.911135,35,0.08,0.0123,644.0
2018-05-10 11:26:36.915021,34,0.18,0.0088,639.0
2018-05-10 11:27:36.918919,35,0.18,0.01,647.0
2018-05-10 11:28:36.922690,33,0.18,0.0171,648.0
2018-05-10 11:29:36.926393,33,0.15,0.0088,648.0
2018-05-10 11:30:36.930381,34,0.13,0.011200000000000002,637.0
2018-05-10 11:31:36.934347,33,0.28,0.01,656.0
2018-05-10 11:32:36.938065,34,0.1,0.01,652.0
2018-05-10 11:33:36.941829,34,0.04,0.0138,651.0
2018-05-10 11:34:36.945616,34,0.01,0.0075,649.0
2018-05-10 11:35:36.949465,33,0.1,0.01,636.0
2018-05-10 11:36:36.953523,34,0.04,0.0088,650.0
2018-05-10 11:37:36.957508,35,0.08,0.0173,655.0
2018-05-10 11:38:36.961258,36,0.08,0.0125,642.0
2018-05-10 11:39:36.965313,33,0.03,0.0149,651.0
2018-05-10 11:40:36.969263,35,0.12,0.0125,654.0
2018-05-10 11:41:36.973362,34,0.12,0.0088,666.0
2018-05-10 11:42:36.977103,33,0.31,0.0088,650.0
2018-05-10 11:43:36.981093,33,0.11,0.0149,634.0
2018-05-10 11:44:36.985040,34,0.1,0.011200000000000002,642.0
2018-05-10 11:45:36.989026,34,0.2,0.018500000000000003,649.0
2018-05-10 11:46:36.992909,33,0.15,0.005,657.0
2018-05-10 11:47:36.997112,33,0.05,0.01,648.0
2018-05-10 11:48:37.000991,35,0.09,0.0136,652.0
2018-05-10 11:49:37.005022,34,0.08,0.0086,651.0
2018-05-10 11:50:37.009148,33,0.03,0.0174,642.0
2018-05-10 11:51:37.013126,33,0.12,0.0138,663.0
2018-05-10 11:52:37.017290,33,0.15,0.0088,650.0
2018-05-10 11:53:37.021226,34,0.09,0.01,657.0
2018-05-10 11:54:37.025133,34,0.03,0.0138,646.0
2018-05-10 11:55:37.029167,33,0.09,0.0174,647.0
2018-05-10 11:56:37.033348,33,0.03,0.0124,643.0
2018-05-10 11:57:37.037367,35,0.01,0.0136,648.0
2018-05-10 11:58:37.041529,34,0.11,0.0088,656.0
2018-05-10 11:59:37.045769,33,0.14,0.011200000000000002,646.0
2018-05-10 12:00:37.049900,35,0.13,0.045,658.0
2018-05-10 12:01:37.053878,34,0.22,0.01,668.0
2018-05-10 12:02:37.057938,33,0.21,0.011200000000000002,650.0
2018-05-10 12:03:37.062040,33,0.19,0.011200000000000002,639.0
2018-05-10 12:04:37.066235,33,0.25,0.0125,643.0
2018-05-10 12:05:37.070605,33,0.09,0.0149,634.0
2018-05-10 12:06:37.074743,33,0.03,0.0088,642.0
2018-05-10 12:07:37.078918,32,0.01,0.0088,650.0
2018-05-10 12:08:37.083154,33,0.0,0.009899999999999999,633.0
2018-05-10 12:09:37.087299,35,0.0,0.0088,644.0
2018-05-10 12:10:37.091324,34,0.0,0.0125,648.0
2018-05-10 12:11:37.095452,35,0.08,0.0075,670.0
2018-05-10 12:12:37.099521,34,0.09,0.01,633.0
2018-05-10 12:13:37.103680,34,0.08,0.01,648.0
2018-05-10 12:14:37.107964,33,0.03,0.0075,657.0
2018-05-10 12:15:37.112237,33,0.09,0.0136,632.0
2018-05-10 12:16:37.116302,33,0.03,0.0086,641.0
2018-05-10 12:17:37.120516,33,0.08,0.0088,651.0
2018-05-10 12:18:37.124661,35,0.03,0.0173,657.0
2018-05-10 12:19:37.128874,34,0.04,0.01,659.0
2018-05-10 12:20:37.132992,34,0.1,0.0125,632.0
2018-05-10 12:21:37.136895,34,0.03,0.0175,657.0
2018-05-10 12:22:37.141115,34,0.14,0.0075,640.0
2018-05-10 12:23:37.146263,33,0.19,0.0125,646.0
2018-05-10 12:24:37.150727,34,0.19,0.0075,657.0
2018-05-10 12:25:37.154862,34,0.13,0.0088,639.0
2018-05-10 12:26:37.159091,33,0.05,0.0088,632.0
2018-05-10 12:27:37.163181,35,0.06,0.0088,656.0
2018-05-10 12:28:37.167192,33,0.02,0.013500000000000002,635.0
2018-05-10 12:29:37.171315,33,0.04,0.0124,653.0
2018-05-10 12:30:37.175413,33,0.01,0.0062,654.0
2018-05-10 12:31:37.179485,34,0.08,0.01,655.0
2018-05-10 12:32:37.183446,34,0.99,0.009899999999999999,642.0
2018-05-10 12:33:37.187640,34,1.07,0.009899999999999999,642.0
2018-05-10 12:34:37.191848,35,1.09,0.0075,649.0
2018-05-10 12:35:37.196040,34,0.88,0.0088,650.0
2018-05-10 12:36:37.200228,33,0.88,0.009899999999999999,642.0
2018-05-10 12:37:37.204433,33,0.36,0.0161,649.0
2018-05-10 12:38:37.208442,34,0.13,0.0075,639.0
2018-05-10 12:39:37.212651,34,0.05,0.0075,646.0
2018-05-10 12:40:37.216735,34,0.14,0.0088,633.0
2018-05-10 12:41:37.220822,35,0.05,0.0088,659.0
2018-05-10 12:42:37.225005,35,0.58,0.0124,643.0
2018-05-10 12:43:37.229286,33,0.36,0.0075,646.0
2018-05-10 12:44:37.233458,32,0.48,0.009899999999999999,656.0
2018-05-10 12:45:37.237615,32,0.21,0.0075,651.0
2018-05-10 12:46:37.241794,34,0.08,0.009899999999999999,646.0
2018-05-10 12:47:37.245999,35,0.08,0.011200000000000002,647.0
2018-05-10 12:48:37.250214,34,0.07,0.0125,646.0
2018-05-10 12:49:37.254490,33,0.02,0.01,651.0
2018-05-10 12:50:37.258606,33,0.18,0.0086,646.0
2018-05-10 12:51:37.262714,33,0.17,0.01,651.0
2018-05-10 12:52:37.266756,33,0.06,0.0088,648.0
2018-05-10 12:53:37.270927,33,0.25,0.0075,647.0
2018-05-10 12:54:37.275143,33,0.12,0.0062,658.0
2018-05-10 12:55:37.279354,32,0.04,0.01,653.0
2018-05-10 12:56:37.283586,34,0.06,0.01,657.0
2018-05-10 12:57:37.287723,33,0.17,0.0173,641.0
2018-05-10 12:58:37.291885,33,0.06,0.0136,633.0
2018-05-10 12:59:37.296058,33,0.09,0.0161,641.0
2018-05-10 13:00:37.300250,33,0.03,0.0088,648.0
2018-05-10 13:01:37.304362,34,0.01,0.0138,652.0
2018-05-10 13:02:37.308457,35,0.08,0.0111,642.0
2018-05-10 13:03:37.312664,35,0.03,0.0088,653.0
2018-05-10 13:04:37.316828,34,0.04,0.0124,654.0
2018-05-10 13:05:37.321052,33,0.43,0.0088,650.0
2018-05-10 13:06:37.325273,34,0.15,0.0075,654.0
2018-05-10 13:07:37.329353,33,0.12,0.0136,652.0
2018-05-10 13:08:37.333461,33,0.23,0.0136,653.0
2018-05-10 13:09:37.337636,33,0.08,0.0111,654.0
2018-05-10 13:10:37.341840,34,0.17,0.0149,643.0
2018-05-10 13:11:37.345997,35,0.06,0.0088,664.0
2018-05-10 13:12:37.350199,34,0.18,0.01,633.0
2018-05-10 13:13:37.354364,33,0.21,0.01,657.0
2018-05-10 13:14:37.358523,33,0.21,0.0136,650.0
2018-05-10 13:15:37.362768,33,0.15,0.01,644.0
2018-05-10 13:16:37.366912,34,0.05,0.0075,652.0
2018-05-10 13:17:37.371145,34,0.02,0.011200000000000002,662.0
2018-05-10 13:18:37.375288,33,0.13,0.01,653.0
2018-05-10 13:19:37.379457,33,0.08,0.0125,656.0
2018-05-10 13:20:37.383516,34,0.03,0.011200000000000002,633.0
2018-05-10 13:21:37.387724,33,0.09,0.0136,656.0
2018-05-10 13:22:37.391882,33,0.09,0.0075,651.0
2018-05-10 13:23:37.396143,35,0.03,0.0161,644.0
2018-05-10 13:24:37.400292,34,0.08,0.011200000000000002,649.0
2018-05-10 13:25:37.404475,33,0.18,0.0174,643.0
2018-05-10 13:26:37.408753,33,0.31,0.011200000000000002,649.0
2018-05-10 13:27:37.412962,33,0.11,0.0136,648.0
2018-05-10 13:28:37.417227,33,0.1,0.01,656.0
2018-05-10 13:29:37.421444,33,0.16,0.009899999999999999,649.0
2018-05-10 13:30:37.425692,33,0.06,0.0088,652.0
2018-05-10 13:31:37.429967,34,0.02,0.0111,651.0
2018-05-10 13:32:37.434239,34,0.01,0.015,649.0
2018-05-10 13:33:37.438428,34,0.13,0.0125,648.0
2018-05-10 13:34:37.442599,34,0.05,0.0138,655.0
2018-05-10 13:35:37.446860,32,0.28,0.0174,638.0
2018-05-10 13:36:37.451078,33,0.1,0.0086,636.0
2018-05-10 13:37:37.455293,32,0.04,0.0088,632.0
2018-05-10 13:38:37.459518,33,0.06,0.01,633.0
2018-05-10 13:39:37.463685,32,0.1,0.0136,640.0
2018-05-10 13:40:37.467915,35,0.1,0.0161,637.0
2018-05-10 13:41:37.472161,32,0.1,0.0088,655.0
2018-05-10 13:42:37.476398,34,0.03,0.01,651.0
2018-05-10 13:43:37.480603,34,0.04,0.011200000000000002,652.0
2018-05-10 13:44:37.484736,33,0.01,0.0125,646.0
2018-05-10 13:45:37.488915,32,0.07,0.01,650.0
2018-05-10 13:46:37.493176,33,0.1,0.0075,646.0
2018-05-10 13:47:37.497366,33,0.2,0.011200000000000002,646.0
2018-05-10 13:48:37.501603,32,0.12,0.0125,642.0
2018-05-10 13:49:37.505849,32,0.11,0.0088,644.0
2018-05-10 13:50:37.510120,33,0.16,0.0138,655.0
2018-05-10 13:51:37.514502,33,0.06,0.011200000000000002,662.0
2018-05-10 13:52:37.518733,33,0.07,0.01,644.0
2018-05-10 13:53:37.522950,32,0.02,0.0075,643.0
2018-05-10 13:54:37.527087,33,0.01,0.011200000000000002,649.0
2018-05-10 13:55:37.531225,33,0.0,0.011200000000000002,648.0
2018-05-10 13:56:37.535478,33,0.12,0.016,649.0
2018-05-10 13:57:37.539666,33,0.04,0.0111,652.0
2018-05-10 13:58:37.543930,33,0.01,0.0125,645.0
2018-05-10 13:59:37.548105,34,0.0,0.011200000000000002,658.0
2018-05-10 14:00:37.552348,33,0.08,0.0161,649.0
2018-05-10 14:01:37.556589,33,0.03,0.0125,645.0
2018-05-10 14:02:37.560724,35,0.05,0.0148,649.0
2018-05-10 14:03:37.564931,32,0.06,0.0161,640.0
2018-05-10 14:04:37.569279,34,0.02,0.0148,658.0
2018-05-10 14:05:37.573487,34,0.0,0.011200000000000002,640.0
2018-05-10 14:06:37.577699,34,0.11,0.016,638.0
2018-05-10 14:07:37.581996,33,0.04,0.0174,650.0
2018-05-10 14:08:37.586094,33,0.21,0.0075,637.0
2018-05-10 14:09:37.590328,34,0.08,0.0075,633.0
2018-05-10 14:10:37.594536,34,0.16,0.0088,639.0
2018-05-10 14:11:37.598739,34,0.13,0.0186,653.0
2018-05-10 14:12:37.603015,34,0.05,0.0123,635.0
2018-05-10 14:13:37.607128,34,0.07,0.0062,649.0
2018-05-10 14:14:37.611257,34,0.02,0.0088,641.0
2018-05-10 14:15:37.615451,33,0.01,0.0075,633.0
2018-05-10 14:16:37.619615,33,0.0,0.013500000000000002,652.0
2018-05-10 14:17:37.623841,33,0.03,0.009899999999999999,645.0
2018-05-10 14:18:37.628117,33,0.06,0.0062,643.0
2018-05-10 14:19:37.632254,33,0.02,0.0124,655.0
2018-05-10 14:20:37.636474,34,0.0,0.0136,644.0
2018-05-10 14:21:37.640658,35,0.0,0.01,652.0
2018-05-10 14:22:37.644947,34,0.0,0.0161,657.0
2018-05-10 14:23:37.649229,33,0.0,0.01,657.0
2018-05-10 14:24:37.653413,34,0.0,0.01,648.0
2018-05-10 14:25:37.657608,34,0.0,0.011200000000000002,642.0
2018-05-10 14:26:37.661884,33,0.6000000000000001,0.0086,658.0
2018-05-10 14:27:37.666162,33,1.25,0.015,653.0
2018-05-10 14:28:37.670396,33,1.24,0.01,647.0
2018-05-10 14:29:37.674593,34,1.25,0.0088,656.0
2018-05-10 14:30:37.678784,33,0.87,0.013500000000000002,652.0
2018-05-10 14:31:37.683003,34,0.4,0.009899999999999999,654.0
2018-05-10 14:32:37.687297,33,0.2,0.0088,644.0
2018-05-10 14:33:37.691507,34,0.11,0.0075,648.0
2018-05-10 14:34:37.695758,33,0.12,0.0111,650.0
2018-05-10 14:35:37.700055,34,0.04,0.0124,642.0
2018-05-10 14:36:37.704290,32,0.15,0.01,638.0
2018-05-10 14:37:37.708501,33,0.18,0.011200000000000002,650.0
2018-05-10 14:38:37.712669,34,0.06,0.018799999999999997,652.0
